,0
17459,0.41
17460,0.25
17461,0.42
17462,0.18
17463,0.14
17464,0.28
17465,0.22
17466,0.04
17467,0.52
17468,0.08
17469,0.08
17470,0.56
17471,0.21
17472,0.53
17473,0.24
17474,0.51
17475,0.03
17476,0.39
17477,0.35
17478,0.11
17479,0.52
17480,0.2
17481,0.36
17482,0.13
17483,0.33
17484,0.11
17485,0.13
17486,0.05
17487,0.21
17488,0.11
17489,0.08
17490,0.11
17491,0.43
17492,0.45
17493,0.35
17494,0.42
17495,0.06
17496,0.13
17497,0.28
17498,0.11
17499,0.23
17500,0.6
17501,0.12
17502,0.17
17503,0.52
17504,0.23
17505,0.08
17506,0.11
17507,0.18
17508,0.19
17509,0.31
17510,0.29
17511,0.34
17512,0.12
17513,0.46
17514,0.33
17515,0.22
17516,0.47
17517,0.13
17518,0.12
17519,0.31
17520,0.2
17521,0.57
17522,0.11
17523,0.08
17524,0.04
17525,0.14
17526,0.4
17527,0.08
17528,0.08
17529,0.05
17530,0.1
17531,0.46
17532,0.1
17533,0.07
17534,0.72
17535,0.05
17536,0.16
17537,0.13
17538,0.15
17539,0.17
17540,0.18
17541,0.59
17542,0.06
17543,0.15
17544,0.39
17545,0.32
17546,0.51
17547,0.1
17548,0.28
17549,0.24
17550,0.36
17551,0.07
17552,0.13
17553,0.4
17554,0.51
17555,0.28
17556,0.57
17557,0.85
17558,0.08
17559,0.46
17560,0.11
17561,0.67
17562,0.63
17563,0.1
17564,0.17
17565,0.29
17566,0.06
17567,0.12
17568,0.47
17569,0.07
17570,0.05
17571,0.03
17572,0.26
17573,0.53
17574,0.66
17575,0.17
17576,0.05
17577,0.08
17578,0.18
17579,0.35
17580,0.38
17581,0.09
17582,0.65
17583,0.23
17584,0.51
17585,0.43
17586,0.07
17587,0.18
17588,0.35
17589,0.09
17590,0.17
17591,0.54
17592,0.19
17593,0.65
17594,0.22
17595,0.03
17596,0.47
17597,0.26
17598,0.16
17599,0.54
17600,0.14
17601,0.21
17602,0.11
17603,0.2
17604,0.1
17605,0.1
17606,0.09
17607,0.28
17608,0.08
17609,0.39
17610,0.08
17611,0.44
17612,0.27
17613,0.61
17614,0.13
17615,0.36
17616,0.24
17617,0.14
17618,0.34
17619,0.28
17620,0.21
17621,0.14
17622,0.12
17623,0.38
17624,0.0
17625,0.04
17626,0.36
17627,0.4
17628,0.4
17629,0.14
17630,0.21
17631,0.45
17632,0.19
17633,0.51
17634,0.17
17635,0.58
17636,0.49
17637,0.6
17638,0.12
17639,0.28
17640,0.48
17641,0.18
17642,0.32
17643,0.16
17644,0.1
17645,0.33
17646,0.37
17647,0.3
17648,0.14
17649,0.2
17650,0.29
17651,0.54
17652,0.01
17653,0.18
17654,0.06
17655,0.31
17656,0.35
17657,0.26
17658,0.03
17659,0.26
17660,0.27
17661,0.09
17662,0.29
17663,0.27
17664,0.11
17665,0.31
17666,0.37
17667,0.36
17668,0.3
17669,0.2
17670,0.11
17671,0.0
17672,0.2
17673,0.06
17674,0.49
17675,0.34
17676,0.03
17677,0.21
17678,0.18
17679,0.07
17680,0.14
17681,0.59
17682,0.09
17683,0.59
17684,0.2
17685,0.16
17686,0.42
17687,0.74
17688,0.38
17689,0.03
17690,0.42
17691,0.03
17692,0.42
17693,0.11
17694,0.05
17695,0.16
17696,0.03
17697,0.56
17698,0.33
17699,0.32
17700,0.4
17701,0.55
17702,0.22
17703,0.4
17704,0.18
17705,0.46
17706,0.38
17707,0.08
17708,0.34
17709,0.1
17710,0.79
17711,0.06
17712,0.27
17713,0.45
17714,0.24
17715,0.42
17716,0.38
17717,0.27
17718,0.36
17719,0.27
17720,0.33
17721,0.22
17722,0.58
17723,0.04
17724,0.23
17725,0.54
17726,0.11
17727,0.15
17728,0.08
17729,0.08
17730,0.32
17731,0.33
17732,0.29
17733,0.1
17734,0.49
17735,0.33
17736,0.41
17737,0.03
17738,0.21
17739,0.82
17740,0.51
17741,0.2
17742,0.25
17743,0.04
17744,0.06
17745,0.39
17746,0.38
17747,0.09
17748,0.2
17749,0.06
17750,0.31
17751,0.04
17752,0.36
17753,0.21
17754,0.08
17755,0.13
17756,0.2
17757,0.01
17758,0.02
17759,0.27
17760,0.02
17761,0.05
17762,0.13
17763,0.17
17764,0.25
17765,0.17
17766,0.33
17767,0.18
17768,0.13
17769,0.14
17770,0.09
17771,0.1
17772,0.49
17773,0.1
17774,0.07
17775,0.35
17776,0.14
17777,0.19
17778,0.1
17779,0.09
17780,0.24
17781,0.24
17782,0.29
17783,0.45
17784,0.23
17785,0.07
17786,0.17
17787,0.05
17788,0.05
17789,0.16
17790,0.21
17791,0.13
17792,0.46
17793,0.08
17794,0.3
17795,0.25
17796,0.21
17797,0.3
17798,0.17
17799,0.47
17800,0.27
17801,0.04
17802,0.22
17803,0.12
17804,0.26
17805,0.37
17806,0.14
17807,0.12
17808,0.36
17809,0.24
17810,0.07
17811,0.03
17812,0.25
17813,0.04
17814,0.33
17815,0.3
17816,0.31
17817,0.21
17818,0.5
17819,0.49
17820,0.06
17821,0.46
17822,0.06
17823,0.41
17824,0.2
17825,0.16
17826,0.24
17827,0.79
17828,0.31
17829,0.66
17830,0.83
17831,0.21
17832,0.09
17833,0.13
17834,0.18
17835,0.21
17836,0.49
17837,0.29
17838,0.66
17839,0.5
17840,0.64
17841,0.13
17842,0.29
17843,0.47
17844,0.26
17845,0.15
17846,0.26
17847,0.07
17848,0.13
17849,0.31
17850,0.06
17851,0.62
17852,0.11
17853,0.55
17854,0.11
17855,0.11
17856,0.45
17857,0.17
17858,0.3
17859,0.09
17860,0.43
17861,0.36
17862,0.29
17863,0.05
17864,0.04
17865,0.05
17866,0.2
17867,0.72
17868,0.21
17869,0.02
17870,0.74
17871,0.92
17872,0.19
17873,0.21
17874,0.03
17875,0.2
17876,0.22
17877,0.2
17878,0.4
17879,0.3
17880,0.16
17881,0.14
17882,0.27
17883,0.09
17884,0.09
17885,0.01
17886,0.31
17887,0.4
17888,0.13
17889,0.52
17890,0.26
17891,0.51
17892,0.18
17893,0.7
17894,0.35
17895,0.51
17896,0.3
17897,0.07
17898,0.16
17899,0.14
17900,0.34
17901,0.27
17902,0.03
17903,0.25
17904,0.17
17905,0.12
17906,0.2
17907,0.5
17908,0.25
17909,0.64
17910,0.0
17911,0.16
17912,0.24
17913,0.06
17914,0.12
17915,0.35
17916,0.59
17917,0.45
17918,0.38
17919,0.06
17920,0.42
17921,0.22
17922,0.52
17923,0.03
17924,0.1
17925,0.24
17926,0.25
17927,0.03
17928,0.4
17929,0.05
17930,0.4
17931,0.51
17932,0.33
17933,0.19
17934,0.35
17935,0.36
17936,0.56
17937,0.26
17938,0.73
17939,0.07
17940,0.18
17941,0.66
17942,0.51
17943,0.15
17944,0.08
17945,0.1
17946,0.04
17947,0.04
17948,0.14
17949,0.59
17950,0.33
17951,0.67
17952,0.22
17953,0.1
17954,0.16
17955,0.34
17956,0.11
17957,0.01
17958,0.02
17959,0.26
17960,0.22
17961,0.1
17962,0.08
17963,0.2
17964,0.05
17965,0.08
17966,0.06
17967,0.31
17968,0.82
17969,0.09
17970,0.06
17971,0.44
17972,0.29
17973,0.11
17974,0.49
17975,0.14
17976,0.49
17977,0.4
17978,0.21
17979,0.18
17980,0.08
17981,0.1
17982,0.32
17983,0.17
17984,0.24
17985,0.15
17986,0.09
17987,0.26
17988,0.32
17989,0.07
17990,0.39
17991,0.36
17992,0.66
17993,0.06
17994,0.78
17995,0.24
17996,0.43
17997,0.26
17998,0.34
17999,0.54
18000,0.64
18001,0.47
18002,0.47
18003,0.14
18004,0.23
18005,0.6
18006,0.08
18007,0.05
18008,0.25
18009,0.07
18010,0.03
18011,0.34
18012,0.06
18013,0.36
18014,0.28
18015,0.4
18016,0.46
18017,0.1
18018,0.05
18019,0.11
18020,0.13
18021,0.42
18022,0.08
18023,0.54
18024,0.17
18025,0.25
18026,0.5
18027,0.25
18028,0.5
18029,0.18
18030,0.41
18031,0.04
18032,0.25
18033,0.06
18034,0.15
18035,0.28
18036,0.19
18037,0.04
18038,0.03
18039,0.39
18040,0.54
18041,0.17
18042,0.39
18043,0.17
18044,0.41
18045,0.31
18046,0.59
18047,0.33
18048,0.16
18049,0.82
18050,0.16
18051,0.25
18052,0.19
18053,0.14
18054,0.5
18055,0.37
18056,0.28
18057,0.19
18058,0.41
18059,0.69
18060,0.75
18061,0.3
18062,0.53
18063,0.42
18064,0.39
18065,0.03
18066,0.06
18067,0.09
18068,0.02
18069,0.13
18070,0.39
18071,0.04
18072,0.18
18073,0.41
18074,0.58
18075,0.29
18076,0.17
18077,0.25
18078,0.36
18079,0.54
18080,0.24
18081,0.28
18082,0.03
18083,0.37
18084,0.19
18085,0.41
18086,0.65
18087,0.19
18088,0.28
18089,0.44
18090,0.48
18091,0.07
18092,0.13
18093,0.16
18094,0.25
18095,0.4
18096,0.41
18097,0.47
18098,0.14
18099,0.19
18100,0.32
18101,0.44
18102,0.38
18103,0.48
18104,0.33
18105,0.45
18106,0.39
18107,0.06
18108,0.28
18109,0.06
18110,0.42
18111,0.22
18112,0.47
18113,0.1
18114,0.17
18115,0.47
18116,0.03
18117,0.05
18118,0.17
18119,0.12
18120,0.42
18121,0.15
18122,0.07
18123,0.05
18124,0.27
18125,0.61
18126,0.56
18127,0.25
18128,0.1
18129,0.06
18130,0.01
18131,0.52
18132,0.02
18133,0.22
18134,0.15
18135,0.29
18136,0.24
18137,0.68
18138,0.82
18139,0.26
18140,0.38
18141,0.03
18142,0.71
18143,0.03
18144,0.53
18145,0.05
18146,0.09
18147,0.11
18148,0.14
18149,0.13
18150,0.29
18151,0.41
18152,0.07
18153,0.02
18154,0.13
18155,0.05
18156,0.01
18157,0.04
18158,0.22
18159,0.29
18160,0.16
18161,0.06
18162,0.15
18163,0.07
18164,0.36
18165,0.03
18166,0.32
18167,0.24
18168,0.14
18169,0.03
18170,0.47
18171,0.13
18172,0.26
18173,0.11
18174,0.04
18175,0.28
18176,0.16
18177,0.09
18178,0.32
18179,0.51
18180,0.1
18181,0.06
18182,0.29
18183,0.06
18184,0.59
18185,0.14
18186,0.09
18187,0.03
18188,0.19
18189,0.06
18190,0.34
18191,0.09
18192,0.27
18193,0.62
18194,0.15
18195,0.2
18196,0.03
18197,0.09
18198,0.15
18199,0.31
18200,0.08
18201,0.11
18202,0.06
18203,0.12
18204,0.15
18205,0.12
18206,0.22
18207,0.19
18208,0.06
18209,0.31
18210,0.11
18211,0.16
18212,0.36
18213,0.44
18214,0.22
18215,0.47
18216,0.45
18217,0.62
18218,0.16
18219,0.25
18220,0.68
18221,0.19
18222,0.11
18223,0.08
18224,0.16
18225,0.17
18226,0.29
18227,0.42
18228,0.22
18229,0.06
18230,0.17
18231,0.05
18232,0.4
18233,0.09
18234,0.35
18235,0.18
18236,0.31
18237,0.11
18238,0.28
18239,0.68
18240,0.31
18241,0.13
18242,0.42
18243,0.16
18244,0.02
18245,0.39
18246,0.18
18247,0.45
18248,0.09
18249,0.06
18250,0.06
18251,0.65
18252,0.08
18253,0.56
18254,0.52
18255,0.11
18256,0.12
18257,0.24
18258,0.39
18259,0.48
18260,0.09
18261,0.24
18262,0.25
18263,0.08
18264,0.51
18265,0.07
18266,0.03
18267,0.07
18268,0.55
18269,0.1
18270,0.29
18271,0.43
18272,0.09
18273,0.18
18274,0.26
18275,0.1
18276,0.4
18277,0.2
18278,0.09
18279,0.38
18280,0.35
18281,0.18
18282,0.39
18283,0.25
18284,0.59
18285,0.31
18286,0.11
18287,0.05
18288,0.62
18289,0.03
18290,0.17
18291,0.13
18292,0.36
18293,0.11
18294,0.3
18295,0.12
18296,0.52
18297,0.1
18298,0.08
18299,0.23
18300,0.39
18301,0.09
18302,0.73
18303,0.47
18304,0.42
18305,0.63
18306,0.3
18307,0.26
18308,0.14
18309,0.38
18310,0.12
18311,0.02
18312,0.08
18313,0.87
18314,0.08
18315,0.03
18316,0.4
18317,0.28
18318,0.41
18319,0.12
18320,0.05
18321,0.23
18322,0.23
18323,0.22
18324,0.07
18325,0.17
18326,0.67
18327,0.16
18328,0.66
18329,0.3
18330,0.12
18331,0.06
18332,0.07
18333,0.47
18334,0.46
18335,0.1
18336,0.19
18337,0.08
18338,0.08
18339,0.66
18340,0.2
18341,0.03
18342,0.54
18343,0.08
18344,0.06
18345,0.11
18346,0.05
18347,0.16
18348,0.14
18349,0.36
18350,0.11
18351,0.09
18352,0.07
18353,0.55
18354,0.21
18355,0.64
18356,0.31
18357,0.21
18358,0.05
18359,0.14
18360,0.03
18361,0.23
18362,0.14
18363,0.06
18364,0.23
18365,0.04
18366,0.44
18367,0.21
18368,0.45
18369,0.45
18370,0.02
18371,0.15
18372,0.1
18373,0.08
18374,0.34
18375,0.43
18376,0.35
18377,0.08
18378,0.16
18379,0.18
18380,0.44
18381,0.22
18382,0.0
18383,0.0
18384,0.37
18385,0.42
18386,0.25
18387,0.16
18388,0.64
18389,0.29
18390,0.17
18391,0.06
18392,0.61
18393,0.06
18394,0.54
18395,0.12
18396,0.57
18397,0.03
18398,0.42
18399,0.16
18400,0.68
18401,0.13
18402,0.23
18403,0.04
18404,0.07
18405,0.35
18406,0.15
18407,0.13
18408,0.16
18409,0.2
18410,0.27
18411,0.34
18412,0.01
18413,0.13
18414,0.28
18415,0.01
18416,0.41
18417,0.19
18418,0.02
18419,0.15
18420,0.15
18421,0.21
18422,0.15
18423,0.29
18424,0.1
18425,0.4
18426,0.41
18427,0.23
18428,0.3
18429,0.06
18430,0.56
18431,0.55
18432,0.06
18433,0.8
18434,0.7
18435,0.07
18436,0.33
18437,0.47
18438,0.91
18439,0.45
18440,0.07
18441,0.08
18442,0.08
18443,0.49
18444,0.43
18445,0.14
18446,0.46
18447,0.09
18448,0.43
18449,0.17
18450,0.48
18451,0.44
18452,0.74
18453,0.07
18454,0.71
18455,0.68
18456,0.08
18457,0.35
18458,0.33
18459,0.43
18460,0.56
18461,0.74
18462,0.24
18463,0.38
18464,0.67
18465,0.29
18466,0.54
18467,0.27
18468,0.19
18469,0.24
18470,0.38
18471,0.09
18472,0.56
18473,0.08
18474,0.21
18475,0.01
18476,0.07
18477,0.52
18478,0.12
18479,0.1
18480,0.09
18481,0.17
18482,0.13
18483,0.45
18484,0.07
18485,0.28
18486,0.01
18487,0.11
18488,0.05
18489,0.23
18490,0.12
18491,0.08
18492,0.23
18493,0.35
18494,0.24
18495,0.37
18496,0.54
18497,0.21
18498,0.25
18499,0.03
18500,0.42
18501,0.21
18502,0.38
18503,0.56
18504,0.1
18505,0.25
18506,0.13
18507,0.25
18508,0.35
18509,0.43
18510,0.35
18511,0.07
18512,0.57
18513,0.22
18514,0.04
18515,0.03
18516,0.1
18517,0.25
18518,0.28
18519,0.06
18520,0.04
18521,0.05
18522,0.12
18523,0.06
18524,0.26
18525,0.08
18526,0.11
18527,0.36
18528,0.01
18529,0.23
18530,0.34
18531,0.22
18532,0.25
18533,0.06
18534,0.7
18535,0.25
18536,0.09
18537,0.04
18538,0.15
18539,0.03
18540,0.22
18541,0.25
18542,0.1
18543,0.53
18544,0.41
18545,0.04
18546,0.09
18547,0.2
18548,0.05
18549,0.28
18550,0.67
18551,0.03
18552,0.15
18553,0.06
18554,0.1
18555,0.48
18556,0.07
18557,0.07
18558,0.04
18559,0.55
18560,0.24
18561,0.11
18562,0.15
18563,0.37
18564,0.14
18565,0.24
18566,0.22
18567,0.12
18568,0.07
18569,0.35
18570,0.21
18571,0.33
18572,0.02
18573,0.32
18574,0.17
18575,0.16
18576,0.32
18577,0.59
18578,0.21
18579,0.39
18580,0.02
18581,0.28
18582,0.18
18583,0.14
18584,0.22
18585,0.27
18586,0.04
18587,0.2
18588,0.06
18589,0.15
18590,0.07
18591,0.06
18592,0.18
18593,0.31
18594,0.07
18595,0.24
18596,0.16
18597,0.24
18598,0.15
18599,0.19
18600,0.01
18601,0.01
18602,0.2
18603,0.74
18604,0.41
18605,0.6
18606,0.14
18607,0.47
18608,0.07
18609,0.44
18610,0.36
18611,0.03
18612,0.42
18613,0.13
18614,0.57
18615,0.26
18616,0.49
18617,0.19
18618,0.18
18619,0.44
18620,0.22
18621,0.73
18622,0.01
18623,0.15
18624,0.03
18625,0.57
18626,0.16
18627,0.45
18628,0.0
18629,0.1
18630,0.07
18631,0.19
18632,0.12
18633,0.84
18634,0.34
18635,0.2
18636,0.38
18637,0.42
18638,0.3
18639,0.17
18640,0.04
18641,0.25
18642,0.2
18643,0.32
18644,0.2
18645,0.09
18646,0.01
18647,0.12
18648,0.41
18649,0.14
18650,0.06
18651,0.06
18652,0.04
18653,0.02
18654,0.07
18655,0.25
18656,0.7
18657,0.22
18658,0.33
18659,0.44
18660,0.06
18661,0.46
18662,0.1
18663,0.48
18664,0.41
18665,0.13
18666,0.16
18667,0.33
18668,0.0
18669,0.09
18670,0.09
18671,0.07
18672,0.21
18673,0.44
18674,0.1
18675,0.08
18676,0.23
18677,0.31
18678,0.03
18679,0.07
18680,0.25
18681,0.51
18682,0.55
18683,0.16
18684,0.29
18685,0.23
18686,0.39
18687,0.45
18688,0.57
18689,0.79
18690,0.21
18691,0.59
18692,0.11
18693,0.35
18694,0.76
18695,0.21
18696,0.12
18697,0.19
18698,0.15
18699,0.31
18700,0.41
18701,0.12
18702,0.56
18703,0.6
18704,0.15
18705,0.24
18706,0.18
18707,0.13
18708,0.24
18709,0.07
18710,0.17
18711,0.15
18712,0.13
18713,0.25
18714,0.03
18715,0.07
18716,0.32
18717,0.04
18718,0.11
18719,0.16
18720,0.22
18721,0.01
18722,0.07
18723,0.16
18724,0.13
18725,0.17
18726,0.19
18727,0.22
18728,0.08
18729,0.0
18730,0.23
18731,0.34
18732,0.08
18733,0.1
18734,0.71
18735,0.1
18736,0.07
18737,0.15
18738,0.22
18739,0.11
18740,0.07
18741,0.33
18742,0.35
18743,0.07
18744,0.05
18745,0.01
18746,0.05
18747,0.08
18748,0.17
18749,0.6
18750,0.55
18751,0.12
18752,0.22
18753,0.05
18754,0.68
18755,0.31
18756,0.08
18757,0.21
18758,0.55
18759,0.2
18760,0.24
18761,0.31
18762,0.21
18763,0.44
18764,0.25
18765,0.54
18766,0.1
18767,0.05
18768,0.04
18769,0.15
18770,0.18
18771,0.73
18772,0.67
18773,0.3
18774,0.09
18775,0.23
18776,0.41
18777,0.68
18778,0.28
18779,0.14
18780,0.27
18781,0.32
18782,0.31
18783,0.11
18784,0.06
18785,0.27
18786,0.31
18787,0.39
18788,0.72
18789,0.18
18790,0.38
18791,0.38
18792,0.33
18793,0.15
18794,0.04
18795,0.43
18796,0.22
18797,0.36
18798,0.96
18799,0.35
18800,0.17
18801,0.11
18802,0.17
18803,0.53
18804,0.09
18805,0.23
18806,0.11
18807,0.18
18808,0.56
18809,0.1
18810,0.84
18811,0.04
18812,0.06
18813,0.14
18814,0.63
18815,0.23
18816,0.13
18817,0.21
18818,0.49
18819,0.25
18820,0.17
18821,0.07
18822,0.22
18823,0.02
18824,0.12
18825,0.19
18826,0.09
18827,0.06
18828,0.07
18829,0.08
18830,0.16
18831,0.28
18832,0.32
18833,0.33
18834,0.14
18835,0.47
18836,0.12
18837,0.17
18838,0.26
18839,0.15
18840,0.03
18841,0.11
18842,0.21
18843,0.22
18844,0.24
18845,0.25
18846,0.13
18847,0.31
18848,0.31
18849,0.58
18850,0.38
18851,0.15
18852,0.08
18853,0.53
18854,0.62
18855,0.19
18856,0.54
18857,0.11
18858,0.22
18859,0.15
18860,0.67
18861,0.0
18862,0.03
18863,0.23
18864,0.12
18865,0.07
18866,0.06
18867,0.15
18868,0.26
18869,0.26
18870,0.45
18871,0.47
18872,0.46
18873,0.08
18874,0.11
18875,0.65
18876,0.1
18877,0.11
18878,0.53
18879,0.41
18880,0.45
18881,0.51
18882,0.1
18883,0.02
18884,0.13
18885,0.31
18886,0.09
18887,0.43
18888,0.04
18889,0.22
18890,0.09
18891,0.04
18892,0.39
18893,0.15
18894,0.31
18895,0.21
18896,0.06
18897,0.3
18898,0.07
18899,0.07
18900,0.67
18901,0.56
18902,0.5
18903,0.46
18904,0.53
18905,0.58
18906,0.06
18907,0.09
18908,0.03
18909,0.25
18910,0.31
18911,0.12
18912,0.22
18913,0.13
18914,0.09
18915,0.07
18916,0.58
18917,0.15
18918,0.24
18919,0.23
18920,0.44
18921,0.07
18922,0.04
18923,0.1
18924,0.42
18925,0.24
18926,0.17
18927,0.19
18928,0.4
18929,0.33
18930,0.3
18931,0.13
18932,0.41
18933,0.11
18934,0.08
18935,0.79
18936,0.07
18937,0.38
18938,0.05
18939,0.07
18940,0.13
18941,0.17
18942,0.09
18943,0.37
18944,0.1
18945,0.04
18946,0.65
18947,0.55
18948,0.18
18949,0.31
18950,0.63
18951,0.24
18952,0.16
18953,0.57
18954,0.38
18955,0.02
18956,0.3
18957,0.17
18958,0.06
18959,0.09
18960,0.32
18961,0.07
18962,0.09
18963,0.63
18964,0.54
18965,0.06
18966,0.23
18967,0.22
18968,0.24
18969,0.39
18970,0.68
18971,0.03
18972,0.18
18973,0.59
18974,0.3
18975,0.43
18976,0.03
18977,0.11
18978,0.19
18979,0.31
18980,0.41
18981,0.08
18982,0.52
18983,0.12
18984,0.0
18985,0.06
18986,0.15
18987,0.16
18988,0.18
18989,0.02
18990,0.14
18991,0.4
18992,0.19
18993,0.37
18994,0.84
18995,0.24
18996,0.63
18997,0.47
18998,0.14
18999,0.48
19000,0.06
19001,0.07
19002,0.14
19003,0.55
19004,0.15
19005,0.17
19006,0.18
19007,0.47
19008,0.38
19009,0.02
19010,0.09
19011,0.23
19012,0.02
19013,0.25
19014,0.2
19015,0.34
19016,0.05
19017,0.37
19018,0.18
19019,0.27
19020,0.2
19021,0.09
19022,0.1
19023,0.44
19024,0.06
19025,0.22
19026,0.26
19027,0.07
19028,0.44
19029,0.03
19030,0.04
19031,0.25
19032,0.36
19033,0.3
19034,0.34
19035,0.07
19036,0.31
19037,0.1
19038,0.31
19039,0.19
19040,0.71
19041,0.13
19042,0.03
19043,0.44
19044,0.32
19045,0.17
19046,0.47
19047,0.11
19048,0.02
19049,0.15
19050,0.22
19051,0.22
19052,0.44
19053,0.33
19054,0.71
19055,0.09
19056,0.69
19057,0.03
19058,0.14
19059,0.51
19060,0.04
19061,0.3
19062,0.39
19063,0.41
19064,0.13
19065,0.08
19066,0.25
19067,0.32
19068,0.68
19069,0.02
19070,0.05
19071,0.65
19072,0.22
19073,0.48
19074,0.13
19075,0.04
19076,0.11
19077,0.4
19078,0.42
19079,0.08
19080,0.27
19081,0.51
19082,0.17
19083,0.65
19084,0.15
19085,0.22
19086,0.65
19087,0.37
19088,0.51
19089,0.22
19090,0.16
19091,0.22
19092,0.6
19093,0.24
19094,0.13
19095,0.19
19096,0.47
19097,0.05
19098,0.32
19099,0.7
19100,0.2
19101,0.14
19102,0.04
19103,0.37
19104,0.12
19105,0.16
19106,0.76
19107,0.12
19108,0.45
19109,0.13
19110,0.41
19111,0.2
19112,0.11
19113,0.14
19114,0.31
19115,0.74
19116,0.62
19117,0.03
19118,0.24
19119,0.07
19120,0.55
19121,0.19
19122,0.12
19123,0.75
19124,0.32
19125,0.39
19126,0.4
19127,0.22
19128,0.3
19129,0.35
19130,0.05
19131,0.13
19132,0.23
19133,0.52
19134,0.05
19135,0.24
19136,0.08
19137,0.51
19138,0.66
19139,0.24
19140,0.07
19141,0.31
19142,0.15
19143,0.41
19144,0.23
19145,0.25
19146,0.16
19147,0.07
19148,0.19
19149,0.29
19150,0.15
19151,0.15
19152,0.02
19153,0.53
19154,0.08
19155,0.17
19156,0.12
19157,0.06
19158,0.11
19159,0.41
19160,0.13
19161,0.27
19162,0.14
19163,0.34
19164,0.4
19165,0.15
19166,0.11
19167,0.09
19168,0.16
19169,0.62
19170,0.14
19171,0.05
19172,0.14
19173,0.03
19174,0.16
19175,0.05
19176,0.1
19177,0.35
19178,0.27
19179,0.68
19180,0.21
19181,0.07
19182,0.1
19183,0.4
19184,0.31
19185,0.14
19186,0.25
19187,0.41
19188,0.17
19189,0.12
19190,0.22
19191,0.22
19192,0.37
19193,0.14
19194,0.26
19195,0.24
19196,0.43
19197,0.49
19198,0.03
19199,0.07
19200,0.03
19201,0.18
19202,0.22
19203,0.7
19204,0.67
19205,0.03
19206,0.05
19207,0.41
19208,0.52
19209,0.05
19210,0.19
19211,0.18
19212,0.88
19213,0.51
19214,0.41
19215,0.64
19216,0.01
19217,0.16
19218,0.1
19219,0.09
19220,0.2
19221,0.47
19222,0.29
19223,0.32
19224,0.09
19225,0.02
19226,0.14
19227,0.58
19228,0.3
19229,0.03
19230,0.12
19231,0.48
19232,0.2
19233,0.16
19234,0.15
19235,0.14
19236,0.07
19237,0.03
19238,0.15
19239,0.41
19240,0.35
19241,0.1
19242,0.25
19243,0.06
19244,0.53
19245,0.74
19246,0.07
19247,0.33
19248,0.12
19249,0.21
19250,0.13
19251,0.38
19252,0.09
19253,0.01
19254,0.09
19255,0.07
19256,0.53
19257,0.26
19258,0.03
19259,0.12
19260,0.06
19261,0.26
19262,0.07
19263,0.11
19264,0.11
19265,0.12
19266,0.5
19267,0.28
19268,0.11
19269,0.43
19270,0.04
19271,0.13
19272,0.32
19273,0.06
19274,0.18
19275,0.24
19276,0.18
19277,0.46
19278,0.81
19279,0.07
19280,0.12
19281,0.3
19282,0.06
19283,0.13
19284,0.42
19285,0.31
19286,0.1
19287,0.42
19288,0.05
19289,0.16
19290,0.19
19291,0.06
19292,0.19
19293,0.39
19294,0.31
19295,0.07
19296,0.05
19297,0.27
19298,0.16
19299,0.16
19300,0.29
19301,0.2
19302,0.6
19303,0.17
19304,0.51
19305,0.22
19306,0.55
19307,0.06
19308,0.2
19309,0.13
19310,0.11
19311,0.01
19312,0.57
19313,0.27
19314,0.35
19315,0.15
19316,0.42
19317,0.41
19318,0.37
19319,0.3
19320,0.39
19321,0.27
19322,0.42
19323,0.66
19324,0.46
19325,0.12
19326,0.27
19327,0.32
19328,0.12
19329,0.19
19330,0.07
19331,0.33
19332,0.06
19333,0.17
19334,0.06
19335,0.78
19336,0.65
19337,0.35
19338,0.27
19339,0.01
19340,0.21
19341,0.09
19342,0.69
19343,0.43
19344,0.51
19345,0.06
19346,0.63
19347,0.09
19348,0.07
19349,0.17
19350,0.09
19351,0.07
19352,0.26
19353,0.27
19354,0.05
19355,0.03
19356,0.11
19357,0.23
19358,0.13
19359,0.11
19360,0.37
19361,0.11
19362,0.35
19363,0.16
19364,0.55
19365,0.29
19366,0.34
19367,0.15
19368,0.19
19369,0.23
19370,0.52
19371,0.34
19372,0.19
19373,0.26
19374,0.09
19375,0.02
19376,0.39
19377,0.22
19378,0.22
19379,0.44
19380,0.38
19381,0.13
19382,0.06
19383,0.55
19384,0.09
19385,0.06
19386,0.36
19387,0.46
19388,0.26
19389,0.12
19390,0.42
19391,0.19
19392,0.43
19393,0.07
19394,0.27
19395,0.06
19396,0.35
19397,0.46
19398,0.18
19399,0.44
19400,0.16
19401,0.09
19402,0.11
19403,0.19
19404,0.01
19405,0.09
19406,0.04
19407,0.15
19408,0.27
19409,0.14
19410,0.41
19411,0.08
19412,0.1
19413,0.02
19414,0.46
19415,0.07
19416,0.15
19417,0.06
19418,0.35
19419,0.13
19420,0.7
19421,0.13
19422,0.3
19423,0.13
19424,0.06
19425,0.14
19426,0.15
19427,0.14
19428,0.34
19429,0.5
19430,0.04
19431,0.49
19432,0.39
19433,0.34
19434,0.05
19435,0.2
19436,0.1
19437,0.32
19438,0.42
19439,0.07
19440,0.06
19441,0.1
19442,0.02
19443,0.09
19444,0.3
19445,0.12
19446,0.18
19447,0.34
19448,0.72
19449,0.21
19450,0.73
19451,0.42
19452,0.07
19453,0.08
19454,0.66
19455,0.08
19456,0.3
19457,0.03
